visit_id,cookie_id,page_id,event_type,sequence_number,event_time
3e7fc5,642e92,7,1,7,"2020-02-21 09:17:47"
3e7fc5,642e92,8,1,8,"2020-02-21 09:17:55"
3e7fc5,642e92,8,2,9,"2020-02-21 09:18:22"
3e7fc5,642e92,9,1,10,"2020-02-21 09:18:52"
7da3f2,f457c5,1,1,1,"2020-01-07 15:38:31"
7da3f2,f457c5,2,1,2,"2020-01-07 15:39:06"
7da3f2,f457c5,3,1,3,"2020-01-07 15:39:53"
7da3f2,f457c5,3,2,4,"2020-01-07 15:40:22"
7da3f2,f457c5,4,1,5,"2020-01-07 15:40:23"
7da3f2,f457c5,4,2,6,"2020-01-07 15:41:04"
7da3f2,f457c5,7,1,7,"2020-01-07 15:41:22"
7da3f2,f457c5,10,1,8,"2020-01-07 15:41:33"
7da3f2,f457c5,10,2,9,"2020-01-07 15:41:54"
7da3f2,f457c5,12,1,10,"2020-01-07 15:42:26"
d337c9,c0c7c7,1,1,1,"2020-02-13 12:26:35"
d337c9,c0c7c7,2,1,2,"2020-02-13 12:26:55"
d337c9,c0c7c7,6,1,3,"2020-02-13 12:27:51"
d337c9,c0c7c7,7,1,4,"2020-02-13 12:28:46"
d337c9,c0c7c7,9,1,5,"2020-02-13 12:29:40"
d337c9,c0c7c7,10,1,6,"2020-02-13 12:30:38"
d337c9,c0c7c7,10,2,7,"2020-02-13 12:31:06"
d337c9,c0c7c7,11,1,8,"2020-02-13 12:31:10"
d337c9,c0c7c7,12,1,9,"2020-02-13 12:31:32"
d337c9,c0c7c7,13,3,10,"2020-02-13 12:32:28"
fcc0cb,283802,1,1,1,"2020-01-04 01:36:34"
fcc0cb,283802,2,1,2,"2020-01-04 01:37:21"
fcc0cb,283802,4,1,3,"2020-01-04 01:37:52"
fcc0cb,283802,5,1,4,"2020-01-04 01:38:34"
fcc0cb,283802,5,2,5,"2020-01-04 01:39:04"
fcc0cb,283802,8,1,6,"2020-01-04 01:39:28"
fcc0cb,283802,8,2,7,"2020-01-04 01:39:39"
fcc0cb,283802,9,1,8,"2020-01-04 01:40:24"
fcc0cb,283802,10,1,9,"2020-01-04 01:40:54"
fcc0cb,283802,10,2,10,"2020-01-04 01:41:46"
fcc0cb,283802,11,1,11,"2020-01-04 01:42:05"
fcc0cb,283802,11,2,12,"2020-01-04 01:42:40"
fcc0cb,283802,12,1,13,"2020-01-04 01:42:42"
fcc0cb,283802,13,3,14,"2020-01-04 01:42:50"
85fdaf,9a1158,1,1,1,"2020-02-19 23:49:26"
85fdaf,9a1158,4,1,2,"2020-02-19 23:49:54"
85fdaf,9a1158,5,1,3,"2020-02-19 23:50:50"
85fdaf,9a1158,5,2,4,"2020-02-19 23:51:32"
85fdaf,9a1158,6,1,5,"2020-02-19 23:52:02"
85fdaf,9a1158,10,1,6,"2020-02-19 23:52:28"
85fdaf,9a1158,10,2,7,"2020-02-19 23:53:19"
9f4c50,d82c8d,1,1,1,"2020-02-06 19:18:46"
9f4c50,d82c8d,2,1,2,"2020-02-06 19:19:30"
9f4c50,d82c8d,3,1,3,"2020-02-06 19:20:04"
9f4c50,d82c8d,4,1,4,"2020-02-06 19:20:43"
9f4c50,d82c8d,4,2,5,"2020-02-06 19:21:21"
9f4c50,d82c8d,5,1,6,"2020-02-06 19:21:26"
9f4c50,d82c8d,7,1,7,"2020-02-06 19:22:09"
9f4c50,d82c8d,7,2,8,"2020-02-06 19:22:24"
9f4c50,d82c8d,8,1,9,"2020-02-06 19:22:42"
9f4c50,d82c8d,8,2,10,"2020-02-06 19:23:08"
9f4c50,d82c8d,9,1,11,"2020-02-06 19:23:08"
9f4c50,d82c8d,11,1,12,"2020-02-06 19:23:09"
9f4c50,d82c8d,11,2,13,"2020-02-06 19:23:46"
9f4c50,d82c8d,12,1,14,"2020-02-06 19:23:48"
9f4c50,d82c8d,13,3,15,"2020-02-06 19:24:10"
a4308c,a684ec,1,1,1,"2020-01-30 07:08:42"
a4308c,a684ec,2,1,2,"2020-01-30 07:09:10"
a4308c,a684ec,7,1,3,"2020-01-30 07:10:00"
a4308c,a684ec,7,2,4,"2020-01-30 07:10:49"
a4308c,a684ec,10,1,5,"2020-01-30 07:11:03"
a4308c,a684ec,10,2,6,"2020-01-30 07:11:54"
a4308c,a684ec,12,1,7,"2020-01-30 07:12:11"
a4308c,a684ec,13,3,8,"2020-01-30 07:12:13"
168168,b53b3a,1,1,1,"2020-01-26 11:30:09"
168168,b53b3a,2,1,2,"2020-01-26 11:30:58"
168168,b53b3a,3,1,3,"2020-01-26 11:31:06"
168168,b53b3a,3,2,4,"2020-01-26 11:31:34"
168168,b53b3a,5,1,5,"2020-01-26 11:31:43"
168168,b53b3a,5,2,6,"2020-01-26 11:32:23"
168168,b53b3a,6,1,7,"2020-01-26 11:32:38"
168168,b53b3a,6,2,8,"2020-01-26 11:33:10"
168168,b53b3a,7,1,9,"2020-01-26 11:34:01"
168168,b53b3a,7,2,10,"2020-01-26 11:34:24"
168168,b53b3a,8,1,11,"2020-01-26 11:34:43"
168168,b53b3a,8,2,12,"2020-01-26 11:34:59"
168168,b53b3a,9,1,13,"2020-01-26 11:35:21"
168168,b53b3a,9,2,14,"2020-01-26 11:35:35"
168168,b53b3a,12,1,15,"2020-01-26 11:36:31"
168168,b53b3a,13,3,16,"2020-01-26 11:36:38"
f09994,9f6140,1,1,1,"2020-02-24 04:08:22"
f09994,9f6140,2,1,2,"2020-02-24 04:08:34"
f09994,9f6140,3,1,3,"2020-02-24 04:09:20"
f09994,9f6140,4,1,4,"2020-02-24 04:09:32"
f09994,9f6140,6,1,5,"2020-02-24 04:09:35"
f09994,9f6140,6,2,6,"2020-02-24 04:09:49"
f09994,9f6140,7,1,7,"2020-02-24 04:10:02"
f09994,9f6140,11,1,8,"2020-02-24 04:10:58"
f09994,9f6140,12,1,9,"2020-02-24 04:11:13"
f09994,9f6140,13,3,10,"2020-02-24 04:12:10"
55d71b,72b32a,1,1,1,"2020-01-06 20:49:24"
55d71b,72b32a,4,1,2,"2020-01-06 20:50:05"
55d71b,72b32a,6,1,3,"2020-01-06 20:50:52"
55d71b,72b32a,6,2,4,"2020-01-06 20:51:06"
55d71b,72b32a,7,1,5,"2020-01-06 20:51:09"
55d71b,72b32a,12,1,6,"2020-01-06 20:51:55"
55d71b,72b32a,13,3,7,"2020-01-06 20:52:49"
e06c2d,66f041,1,1,1,"2020-01-26 06:51:51"
e06c2d,66f041,2,1,2,"2020-01-26 06:52:35"
e06c2d,66f041,3,1,3,"2020-01-26 06:53:04"
e06c2d,66f041,3,2,4,"2020-01-26 06:53:51"
e06c2d,66f041,6,1,5,"2020-01-26 06:54:36"
e06c2d,66f041,9,1,6,"2020-01-26 06:54:56"
e06c2d,66f041,9,2,7,"2020-01-26 06:55:34"
e06c2d,66f041,11,1,8,"2020-01-26 06:56:06"
e06c2d,66f041,11,2,9,"2020-01-26 06:56:31"
e06c2d,66f041,12,1,10,"2020-01-26 06:56:51"
e06c2d,66f041,13,3,11,"2020-01-26 06:57:49"
dd5d75,093f65,1,1,1,"2020-01-31 20:03:36"
dd5d75,093f65,2,1,2,"2020-01-31 20:04:21"
dd5d75,093f65,5,1,3,"2020-01-31 20:04:28"
dd5d75,093f65,5,2,4,"2020-01-31 20:05:11"
dd5d75,093f65,11,1,5,"2020-01-31 20:05:25"
dd5d75,093f65,12,1,6,"2020-01-31 20:06:07"
dd5d75,093f65,13,3,7,"2020-01-31 20:07:06"
723140,072b03,1,1,1,"2020-01-19 17:46:25"
723140,072b03,2,1,2,"2020-01-19 17:47:07"
723140,072b03,6,1,3,"2020-01-19 17:47:25"
723140,072b03,6,2,4,"2020-01-19 17:47:57"
723140,072b03,7,1,5,"2020-01-19 17:48:50"
723140,072b03,8,1,6,"2020-01-19 17:49:38"
723140,072b03,8,2,7,"2020-01-19 17:49:49"
723140,072b03,9,1,8,"2020-01-19 17:49:54"
723140,072b03,11,1,9,"2020-01-19 17:50:00"
723140,072b03,11,2,10,"2020-01-19 17:51:00"
723140,072b03,12,1,11,"2020-01-19 17:51:58"
ef4cdd,7f39f8,1,1,1,"2020-02-06 22:04:21"
ef4cdd,7f39f8,2,1,2,"2020-02-06 22:04:58"
ef4cdd,7f39f8,3,1,3,"2020-02-06 22:05:29"
ef4cdd,7f39f8,3,2,4,"2020-02-06 22:06:28"
ef4cdd,7f39f8,6,1,5,"2020-02-06 22:06:56"
ef4cdd,7f39f8,6,2,6,"2020-02-06 22:07:30"
ef4cdd,7f39f8,7,1,7,"2020-02-06 22:07:48"
ef4cdd,7f39f8,7,2,8,"2020-02-06 22:08:44"
ef4cdd,7f39f8,9,1,9,"2020-02-06 22:09:14"
ef4cdd,7f39f8,9,2,10,"2020-02-06 22:09:24"
ef4cdd,7f39f8,12,1,11,"2020-02-06 22:10:10"
ef4cdd,7f39f8,13,3,12,"2020-02-06 22:10:30"
bb75e2,44f683,1,1,1,"2020-02-04 03:06:51"
bb75e2,44f683,2,1,2,"2020-02-04 03:07:00"
bb75e2,44f683,3,1,3,"2020-02-04 03:07:36"
bb75e2,44f683,3,2,4,"2020-02-04 03:08:25"
bb75e2,44f683,4,1,5,"2020-02-04 03:08:42"
bb75e2,44f683,4,2,6,"2020-02-04 03:08:45"
bb75e2,44f683,5,1,7,"2020-02-04 03:09:39"
bb75e2,44f683,6,1,8,"2020-02-04 03:10:00"
bb75e2,44f683,6,2,9,"2020-02-04 03:10:43"
bb75e2,44f683,8,1,10,"2020-02-04 03:11:11"
bb75e2,44f683,11,1,11,"2020-02-04 03:11:36"
bb75e2,44f683,11,2,12,"2020-02-04 03:12:34"
bb75e2,44f683,12,1,13,"2020-02-04 03:13:25"
bb75e2,44f683,13,3,14,"2020-02-04 03:13:38"
b3518b,03afdb,1,1,1,"2020-02-21 15:54:17"
b3518b,03afdb,2,1,2,"2020-02-21 15:54:38"
b3518b,03afdb,3,1,3,"2020-02-21 15:55:02"
b3518b,03afdb,4,1,4,"2020-02-21 15:55:33"
b3518b,03afdb,4,2,5,"2020-02-21 15:56:28"
b3518b,03afdb,8,1,6,"2020-02-21 15:56:34"
b3518b,03afdb,8,2,7,"2020-02-21 15:57:01"
b3518b,03afdb,9,1,8,"2020-02-21 15:57:11"
b3518b,03afdb,9,2,9,"2020-02-21 15:57:24"
b3518b,03afdb,10,1,10,"2020-02-21 15:57:34"
b3518b,03afdb,10,2,11,"2020-02-21 15:57:47"
b3518b,03afdb,11,1,12,"2020-02-21 15:58:12"
b3518b,03afdb,11,2,13,"2020-02-21 15:58:14"
c3f01e,ea5d2f,1,1,1,"2020-01-29 06:36:52"
c3f01e,ea5d2f,6,1,2,"2020-01-29 06:37:38"
c3f01e,ea5d2f,6,2,3,"2020-01-29 06:38:00"
c3f01e,ea5d2f,9,1,4,"2020-01-29 06:38:04"
c3f01e,ea5d2f,9,2,5,"2020-01-29 06:38:14"
c3f01e,ea5d2f,12,1,6,"2020-01-29 06:38:53"
f9fce2,fc490c,1,1,1,"2020-01-15 05:54:20"
f9fce2,fc490c,5,1,2,"2020-01-15 05:55:15"
f9fce2,fc490c,5,2,3,"2020-01-15 05:56:02"
f9fce2,fc490c,6,1,4,"2020-01-15 05:56:05"
f9fce2,fc490c,7,1,5,"2020-01-15 05:56:25"
f9fce2,fc490c,7,2,6,"2020-01-15 05:57:09"
f9fce2,fc490c,10,1,7,"2020-01-15 05:57:57"
f9fce2,fc490c,10,2,8,"2020-01-15 05:58:55"
f9fce2,fc490c,11,1,9,"2020-01-15 05:59:47"
f9fce2,fc490c,12,1,10,"2020-01-15 06:00:46"
f9fce2,fc490c,13,3,11,"2020-01-15 06:01:04"
ac9892,3295c7,1,1,1,"2020-01-13 08:01:08"
ac9892,3295c7,2,1,2,"2020-01-13 08:01:58"
ac9892,3295c7,4,1,3,"2020-01-13 08:02:03"
ac9892,3295c7,4,2,4,"2020-01-13 08:02:32"
ac9892,3295c7,6,1,5,"2020-01-13 08:02:53"
ac9892,3295c7,9,1,6,"2020-01-13 08:03:36"
ac9892,3295c7,9,2,7,"2020-01-13 08:04:17"
ac9892,3295c7,10,1,8,"2020-01-13 08:05:01"
80e393,735b90,1,1,1,"2020-02-16 22:04:11"
80e393,735b90,2,1,2,"2020-02-16 22:04:51"
80e393,735b90,5,1,3,"2020-02-16 22:04:59"
80e393,735b90,5,2,4,"2020-02-16 22:05:52"
80e393,735b90,6,1,5,"2020-02-16 22:06:16"
80e393,735b90,6,2,6,"2020-02-16 22:06:31"
80e393,735b90,7,1,7,"2020-02-16 22:06:40"
80e393,735b90,9,1,8,"2020-02-16 22:07:23"
80e393,735b90,9,2,9,"2020-02-16 22:08:00"
80e393,735b90,10,1,10,"2020-02-16 22:08:15"
80e393,735b90,10,2,11,"2020-02-16 22:08:52"
80e393,735b90,12,1,12,"2020-02-16 22:09:05"
591a6c,a3f390,1,1,1,"2020-01-07 00:41:01"
591a6c,a3f390,5,1,2,"2020-01-07 00:41:46"
591a6c,a3f390,7,1,3,"2020-01-07 00:42:08"
591a6c,a3f390,7,2,4,"2020-01-07 00:42:57"
591a6c,a3f390,8,1,5,"2020-01-07 00:43:43"
591a6c,a3f390,8,2,6,"2020-01-07 00:44:37"
591a6c,a3f390,9,1,7,"2020-01-07 00:45:25"
591a6c,a3f390,12,1,8,"2020-01-07 00:46:07"
591a6c,a3f390,13,3,9,"2020-01-07 00:46:08"
3953e3,14bfa6,1,1,1,"2020-01-02 20:51:15"
3953e3,14bfa6,2,1,2,"2020-01-02 20:51:44"
3953e3,14bfa6,4,1,3,"2020-01-02 20:52:37"
3953e3,14bfa6,4,2,4,"2020-01-02 20:52:42"
3953e3,14bfa6,5,1,5,"2020-01-02 20:53:41"
3953e3,14bfa6,12,1,6,"2020-01-02 20:53:47"
3953e3,14bfa6,13,3,7,"2020-01-02 20:54:19"
76757e,7cbbc4,1,1,1,"2020-01-04 12:02:50"
76757e,7cbbc4,2,1,2,"2020-01-04 12:03:24"
76757e,7cbbc4,3,1,3,"2020-01-04 12:04:12"
76757e,7cbbc4,3,2,4,"2020-01-04 12:04:50"
76757e,7cbbc4,5,1,5,"2020-01-04 12:05:24"
76757e,7cbbc4,8,1,6,"2020-01-04 12:05:36"
76757e,7cbbc4,11,1,7,"2020-01-04 12:06:07"
76757e,7cbbc4,12,1,8,"2020-01-04 12:06:14"
76757e,7cbbc4,13,3,9,"2020-01-04 12:06:46"
5b3d3c,e2c420,1,1,1,"2020-02-03 15:05:28"
5b3d3c,e2c420,2,1,2,"2020-02-03 15:05:36"
5b3d3c,e2c420,3,1,3,"2020-02-03 15:06:14"
5b3d3c,e2c420,3,2,4,"2020-02-03 15:07:05"
5b3d3c,e2c420,4,1,5,"2020-02-03 15:07:50"
5b3d3c,e2c420,4,2,6,"2020-02-03 15:08:45"
5b3d3c,e2c420,5,1,7,"2020-02-03 15:08:49"
5b3d3c,e2c420,6,1,8,"2020-02-03 15:09:09"
5b3d3c,e2c420,7,1,9,"2020-02-03 15:09:54"
5b3d3c,e2c420,7,2,10,"2020-02-03 15:09:59"
5b3d3c,e2c420,11,1,11,"2020-02-03 15:10:41"
5b3d3c,e2c420,11,2,12,"2020-02-03 15:11:29"
938bbb,32bb90,1,1,1,"2020-01-13 15:02:03"
938bbb,32bb90,2,1,2,"2020-01-13 15:02:13"
938bbb,32bb90,3,1,3,"2020-01-13 15:02:14"
938bbb,32bb90,4,1,4,"2020-01-13 15:02:59"
938bbb,32bb90,6,1,5,"2020-01-13 15:03:40"
938bbb,32bb90,6,2,6,"2020-01-13 15:03:40"
938bbb,32bb90,8,1,7,"2020-01-13 15:04:12"
938bbb,32bb90,9,1,8,"2020-01-13 15:04:47"
938bbb,32bb90,11,1,9,"2020-01-13 15:04:59"
938bbb,32bb90,11,2,10,"2020-01-13 15:05:16"
938bbb,32bb90,12,1,11,"2020-01-13 15:05:33"
938bbb,32bb90,13,3,12,"2020-01-13 15:06:14"
a1e59a,d2ddea,1,1,1,"2020-02-13 06:42:35"
a1e59a,d2ddea,2,1,2,"2020-02-13 06:42:40"
a1e59a,d2ddea,5,1,3,"2020-02-13 06:42:55"
a1e59a,d2ddea,10,1,4,"2020-02-13 06:43:20"
a1e59a,d2ddea,10,2,5,"2020-02-13 06:43:20"
a1e59a,d2ddea,11,1,6,"2020-02-13 06:43:41"
a1e59a,d2ddea,11,2,7,"2020-02-13 06:43:45"
ce9f62,ad61ab,1,1,1,"2020-02-11 11:16:49"
ce9f62,ad61ab,2,1,2,"2020-02-11 11:17:03"
ce9f62,ad61ab,3,1,3,"2020-02-11 11:17:12"
ce9f62,ad61ab,5,1,4,"2020-02-11 11:17:50"
ce9f62,ad61ab,6,1,5,"2020-02-11 11:18:07"
ce9f62,ad61ab,10,1,6,"2020-02-11 11:19:02"
ce9f62,ad61ab,10,2,7,"2020-02-11 11:19:50"
ce9f62,ad61ab,11,1,8,"2020-02-11 11:19:52"
ce9f62,ad61ab,12,1,9,"2020-02-11 11:20:08"
64a986,d09bf4,1,1,1,"2020-01-19 06:08:51"
64a986,d09bf4,3,1,2,"2020-01-19 06:08:51"
64a986,d09bf4,4,1,3,"2020-01-19 06:09:10"
64a986,d09bf4,4,2,4,"2020-01-19 06:09:22"
64a986,d09bf4,5,1,5,"2020-01-19 06:10:16"
64a986,d09bf4,5,2,6,"2020-01-19 06:10:57"
64a986,d09bf4,6,1,7,"2020-01-19 06:11:51"
64a986,d09bf4,8,1,8,"2020-01-19 06:12:27"
64a986,d09bf4,8,2,9,"2020-01-19 06:12:40"
64a986,d09bf4,9,1,10,"2020-01-19 06:12:51"
64a986,d09bf4,9,2,11,"2020-01-19 06:13:19"
64a986,d09bf4,12,1,12,"2020-01-19 06:13:34"
64a986,d09bf4,13,3,13,"2020-01-19 06:14:17"
2099f9,fbd793,1,1,1,"2020-02-26 17:17:54"
2099f9,fbd793,2,1,2,"2020-02-26 17:18:20"
2099f9,fbd793,6,1,3,"2020-02-26 17:18:42"
2099f9,fbd793,11,1,4,"2020-02-26 17:19:22"
2099f9,fbd793,11,2,5,"2020-02-26 17:20:01"
2099f9,fbd793,12,1,6,"2020-02-26 17:20:42"
2099f9,fbd793,13,3,7,"2020-02-26 17:21:31"
57c971,28dd2c,1,1,1,"2020-01-14 09:44:12"
57c971,28dd2c,2,1,2,"2020-01-14 09:44:31"
57c971,28dd2c,3,1,3,"2020-01-14 09:45:27"
57c971,28dd2c,4,1,4,"2020-01-14 09:45:36"
57c971,28dd2c,5,1,5,"2020-01-14 09:45:46"
57c971,28dd2c,7,1,6,"2020-01-14 09:46:04"
57c971,28dd2c,7,2,7,"2020-01-14 09:46:20"
57c971,28dd2c,9,1,8,"2020-01-14 09:46:23"
57c971,28dd2c,9,2,9,"2020-01-14 09:46:51"
57c971,28dd2c,11,1,10,"2020-01-14 09:47:03"
cf4108,35f4a8,1,1,1,"2020-01-15 21:23:57"
cf4108,35f4a8,2,1,2,"2020-01-15 21:24:49"
cf4108,35f4a8,5,1,3,"2020-01-15 21:25:31"
cf4108,35f4a8,6,1,4,"2020-01-15 21:26:09"
cf4108,35f4a8,6,2,5,"2020-01-15 21:26:46"
cf4108,35f4a8,10,1,6,"2020-01-15 21:27:22"
cf4108,35f4a8,10,2,7,"2020-01-15 21:28:01"
cf4108,35f4a8,11,1,8,"2020-01-15 21:28:54"
cf4108,35f4a8,12,1,9,"2020-01-15 21:29:04"
cf4108,35f4a8,13,3,10,"2020-01-15 21:29:33"
c7b2d0,d1fe17,1,1,1,"2020-02-11 13:29:15"
c7b2d0,d1fe17,2,1,2,"2020-02-11 13:29:45"
c7b2d0,d1fe17,4,1,3,"2020-02-11 13:30:44"
c7b2d0,d1fe17,4,2,4,"2020-02-11 13:30:53"
c7b2d0,d1fe17,5,1,5,"2020-02-11 13:31:41"
c7b2d0,d1fe17,6,1,6,"2020-02-11 13:32:06"
c7b2d0,d1fe17,8,1,7,"2020-02-11 13:32:56"
c7b2d0,d1fe17,10,1,8,"2020-02-11 13:33:24"
c7b2d0,d1fe17,10,2,9,"2020-02-11 13:33:39"
c7b2d0,d1fe17,11,1,10,"2020-02-11 13:34:24"
c7b2d0,d1fe17,11,2,11,"2020-02-11 13:35:12"
c7b2d0,d1fe17,12,1,12,"2020-02-11 13:36:04"
c7b2d0,d1fe17,13,3,13,"2020-02-11 13:36:39"
1526dd,f033ab,1,1,1,"2020-01-22 16:02:30"
1526dd,f033ab,2,1,2,"2020-01-22 16:03:11"
1526dd,f033ab,4,1,3,"2020-01-22 16:03:38"
1526dd,f033ab,4,2,4,"2020-01-22 16:04:10"
1526dd,f033ab,6,1,5,"2020-01-22 16:04:36"
1526dd,f033ab,7,1,6,"2020-01-22 16:05:17"
1526dd,f033ab,7,2,7,"2020-01-22 16:06:00"
1526dd,f033ab,8,1,8,"2020-01-22 16:06:58"
1526dd,f033ab,8,2,9,"2020-01-22 16:07:34"
1526dd,f033ab,11,1,10,"2020-01-22 16:08:18"
1526dd,f033ab,12,1,11,"2020-01-22 16:08:59"
c3019e,43ec51,1,1,1,"2020-02-26 08:36:20"
c3019e,43ec51,2,1,2,"2020-02-26 08:37:13"
c3019e,43ec51,3,1,3,"2020-02-26 08:37:15"
c3019e,43ec51,4,1,4,"2020-02-26 08:37:54"
c3019e,43ec51,6,1,5,"2020-02-26 08:38:38"
c3019e,43ec51,7,1,6,"2020-02-26 08:38:57"
c3019e,43ec51,7,2,7,"2020-02-26 08:39:55"
c3019e,43ec51,8,1,8,"2020-02-26 08:40:17"
c3019e,43ec51,11,1,9,"2020-02-26 08:41:16"
c3019e,43ec51,12,1,10,"2020-02-26 08:42:04"
c3019e,43ec51,13,3,11,"2020-02-26 08:42:43"
d430e2,9778d5,1,1,1,"2020-01-12 21:11:43"
d430e2,9778d5,2,1,2,"2020-01-12 21:11:43"
d430e2,9778d5,3,1,3,"2020-01-12 21:12:38"
d430e2,9778d5,4,1,4,"2020-01-12 21:13:12"
d430e2,9778d5,6,1,5,"2020-01-12 21:13:59"
d430e2,9778d5,7,1,6,"2020-01-12 21:14:53"
d430e2,9778d5,8,1,7,"2020-01-12 21:15:11"
d430e2,9778d5,9,1,8,"2020-01-12 21:15:34"
d430e2,9778d5,11,1,9,"2020-01-12 21:16:14"
d430e2,9778d5,11,2,10,"2020-01-12 21:16:19"
d430e2,9778d5,12,1,11,"2020-01-12 21:16:57"
d41f51,fe9fc2,1,1,1,"2020-02-28 17:46:54"
d41f51,fe9fc2,2,1,2,"2020-02-28 17:47:36"
d41f51,fe9fc2,3,1,3,"2020-02-28 17:48:35"
d41f51,fe9fc2,3,2,4,"2020-02-28 17:49:17"
d41f51,fe9fc2,4,1,5,"2020-02-28 17:50:08"
d41f51,fe9fc2,5,1,6,"2020-02-28 17:50:12"
d41f51,fe9fc2,9,1,7,"2020-02-28 17:50:32"
d41f51,fe9fc2,10,1,8,"2020-02-28 17:51:30"
d41f51,fe9fc2,11,1,9,"2020-02-28 17:52:02"
d41f51,fe9fc2,11,2,10,"2020-02-28 17:52:56"
d41f51,fe9fc2,12,1,11,"2020-02-28 17:53:17"
d41f51,fe9fc2,13,3,12,"2020-02-28 17:53:20"
a782f3,68d30a,1,1,1,"2020-02-23 15:03:14"
a782f3,68d30a,3,1,2,"2020-02-23 15:04:07"
a782f3,68d30a,5,1,3,"2020-02-23 15:04:55"
a782f3,68d30a,5,2,4,"2020-02-23 15:05:52"
a782f3,68d30a,6,1,5,"2020-02-23 15:06:48"
a782f3,68d30a,9,1,6,"2020-02-23 15:07:16"
a782f3,68d30a,10,1,7,"2020-02-23 15:08:11"
a782f3,68d30a,10,2,8,"2020-02-23 15:08:58"
a782f3,68d30a,12,1,9,"2020-02-23 15:09:04"
a782f3,68d30a,13,3,10,"2020-02-23 15:09:28"
d0c1c1,3ef815,1,1,1,"2020-02-14 18:27:26"
d0c1c1,3ef815,2,1,2,"2020-02-14 18:27:37"
d0c1c1,3ef815,6,1,3,"2020-02-14 18:27:40"
d0c1c1,3ef815,6,2,4,"2020-02-14 18:28:07"
d0c1c1,3ef815,8,1,5,"2020-02-14 18:29:07"
d0c1c1,3ef815,8,2,6,"2020-02-14 18:29:27"
d0c1c1,3ef815,9,1,7,"2020-02-14 18:29:56"
d0c1c1,3ef815,12,1,8,"2020-02-14 18:30:35"
d0c1c1,3ef815,13,3,9,"2020-02-14 18:31:12"
ef9581,93db85,1,1,1,"2020-01-13 15:48:06"
ef9581,93db85,2,1,2,"2020-01-13 15:49:04"
ef9581,93db85,5,1,3,"2020-01-13 15:49:04"
ef9581,93db85,7,1,4,"2020-01-13 15:49:29"
ef9581,93db85,8,1,5,"2020-01-13 15:49:55"
ef9581,93db85,8,2,6,"2020-01-13 15:50:02"
ef9581,93db85,11,1,7,"2020-01-13 15:50:11"
ef9581,93db85,12,1,8,"2020-01-13 15:50:39"
3df9e6,c7e124,1,1,1,"2020-01-15 11:41:11"
3df9e6,c7e124,3,1,2,"2020-01-15 11:42:05"
3df9e6,c7e124,4,1,3,"2020-01-15 11:42:36"
3df9e6,c7e124,4,2,4,"2020-01-15 11:43:25"
3df9e6,c7e124,5,1,5,"2020-01-15 11:43:40"
3df9e6,c7e124,5,2,6,"2020-01-15 11:44:00"
3df9e6,c7e124,8,1,7,"2020-01-15 11:44:59"
3df9e6,c7e124,8,2,8,"2020-01-15 11:45:37"
3df9e6,c7e124,9,1,9,"2020-01-15 11:45:40"
5da69f,2a38a4,1,1,1,"2020-01-19 05:57:06"
5da69f,2a38a4,2,1,2,"2020-01-19 05:57:08"
5da69f,2a38a4,3,1,3,"2020-01-19 05:57:57"
5da69f,2a38a4,3,2,4,"2020-01-19 05:58:19"
5da69f,2a38a4,4,1,5,"2020-01-19 05:58:24"
5da69f,2a38a4,8,1,6,"2020-01-19 05:59:18"
5da69f,2a38a4,8,2,7,"2020-01-19 06:00:00"
5da69f,2a38a4,9,1,8,"2020-01-19 06:00:14"
5da69f,2a38a4,10,1,9,"2020-01-19 06:00:54"
5da69f,2a38a4,10,2,10,"2020-01-19 06:00:55"
5da69f,2a38a4,12,1,11,"2020-01-19 06:01:10"
5da69f,2a38a4,13,3,12,"2020-01-19 06:01:17"
77d8ff,764796,1,1,1,"2020-01-07 05:48:16"
77d8ff,764796,5,1,2,"2020-01-07 05:48:38"
77d8ff,764796,5,2,3,"2020-01-07 05:48:55"
77d8ff,764796,7,1,4,"2020-01-07 05:49:18"
77d8ff,764796,9,1,5,"2020-01-07 05:49:41"
77d8ff,764796,11,1,6,"2020-01-07 05:49:58"
77d8ff,764796,11,2,7,"2020-01-07 05:50:14"
77d8ff,764796,12,1,8,"2020-01-07 05:50:30"
aca7ca,861398,1,1,1,"2020-02-17 01:47:43"
aca7ca,861398,2,1,2,"2020-02-17 01:48:24"
aca7ca,861398,4,1,3,"2020-02-17 01:49:09"
aca7ca,861398,4,2,4,"2020-02-17 01:49:16"
aca7ca,861398,5,1,5,"2020-02-17 01:49:37"
aca7ca,861398,5,2,6,"2020-02-17 01:50:23"
aca7ca,861398,7,1,7,"2020-02-17 01:50:38"
aca7ca,861398,7,2,8,"2020-02-17 01:51:37"
aca7ca,861398,8,1,9,"2020-02-17 01:51:39"
128c07,54229a,1,1,1,"2020-01-09 04:03:13"
128c07,54229a,2,1,2,"2020-01-09 04:03:29"
128c07,54229a,3,1,3,"2020-01-09 04:04:19"
128c07,54229a,3,2,4,"2020-01-09 04:05:16"
128c07,54229a,6,1,5,"2020-01-09 04:05:55"
128c07,54229a,6,2,6,"2020-01-09 04:06:06"
128c07,54229a,7,1,7,"2020-01-09 04:06:47"
128c07,54229a,7,2,8,"2020-01-09 04:07:03"
a8f291,92cc22,1,1,1,"2020-02-12 08:54:57"
a8f291,92cc22,2,1,2,"2020-02-12 08:55:52"
